GAME STUDIO;GAME NAME;CATEGORY;PRICE;COMMENT;FINAL OPINION;HOURS SPENT;DATE OF THE COMMENT; HELPFUL; FUNNY;
Ubisoft;Far Cry 5;Action, Adventure; 179,99;(DRM notice: this game requires a Uplay account, requires you to connect to Uplay when starting up, and it also uses Denuvo DRM. DRM is inherently bad for the customer so I wanted to warn you about that.)Far Cry 5 is a decent entry into the series, and often underrated in comparison to previous titles.Honestly, if you played Far Cry 2, 3 or 4 - you know what to expect. Same game, different setting. The main reason people rate it lower than 3 and 4 is because by this point, they've grown tired of the same old formula (and because of the weird ending, but I'm not gonna spoil that... you have to see it for yourself). Far Cry 5 is just as good as its predecessors. That said, let's give this a proper analysis, shall we?You shoot bad guys. This time it's in rural America.It's a Far Cry game. What did you expect? It follows the Ubisoft open world formula of a big world occupied by enemy forces, which you slowly liberate by wiping out enemy outposts like you're ♥♥♥♥♥♥♥ Rambo. There's a basic but functional stealth system of silent melee takedowns, silent weapons like bows, throwing knives, and silenced guns, and enemies raising the alarm if they see you or find a dead body. You can conquer outposts either by going in slow and methodical, or you can just storm in guns blazing and mow everyone down with an MG. The combat is fun. Controls are pretty smooth, most weapons are satisfying to use, and neither you nor the enemy are bullet sponges. Sometimes you will have to deal with enemy helicopters, or you can fly one yourself to rain death from above. Fun!The only criticism I have compared to earlier Far Cry titles (especially Far Cry 1 and 2) is how the physics engine has been dialed down a bit. Many items are static objects that don't ever move (I kicked a bunch of cans and they just stayed in place... lame), and most cover can't be pierced by bullets, unlike earlier games where thin wooden walls could easily be penetrated by high caliber weaponry. At least the fire spreading mechanics are still there, making the flamethrower a potentially devastating weapon... with which you can easily grill yourself if you're not careful.The game is set in Hope County, a fictional area in the US state of Montana, where a crazy cult is taking over and forcibly recruiting the population. You arrive as a policeman (or policewoman, this is the first Far Cry game with character customization and you get to pick your gender) coming to arrest the leader of that cult, but of course the cultists fight back and you have to run. During the course of the game, you meet with various resistance members and help them fight the cult until they are wiped off the map. The setting is quite enjoyable, especially if you like rural America. As a European, I find American culture quite fascinating, and this game is full of it. All the resistance people are proud American patriots, and you get to see a lot of those weird roadside attractions they have in the rural US, like a park with giant plastic mammoth statues and farms that advertise their tomatoes with giant tomato signs. Very quaint.I got captured... AGAINAs far as the story structure is concerned, the antagonists are pretty interesting and the story overall is competently told. But the way they force you into the main quest missions... yeah, that's definitely questionable. Whenever you earn enough "Resistance Points" in a region (by doing side quests or liberating outposts), the bad guys will send a capture party to abduct you. They don't just do it once per region, but several times. When I finished the game, I had been captured at least six times... and if we count the scenes where Faith puts you into a drug-induced trance so she can try and convert you to the cult, that increases to nine times.Nine. Times.And each time, you - of course - manage to escape and kill a whole bunch of cultists in the process. They should have realized that keeping you alive is a bad idea after the second time, but nope. They just keep abducting you and try to convert you to their cause, until you finally kill all the leaders. Of all the methods they could have used to drive the story forward, this is by far the dumbest. It almost feels like the bad guys are deliberately giving you a chance over and over again.The cult leaders are appropriately vile and violent characters, and the acting and animation is really good. I usually hate cutscenes, but I found the ones in Far Cry 5 to be quite engaging, because the characters are so interesting. I have to rate the main story as "good", but... the way they keep using that abduction mechanic to drive the plot forward... that's just stupid. So utterly stupid. And the worst part is that it can hit you anywhere once you triggered it. Doing a sidequest right now? Haha sorry, abduction squad is here. Flying around in a helicopter? Yeah there's a sedative arrow in your leg now, don't ask where it came from. It's just dumb.You've seen it before. It's nothing new, but it's good.Really, apart from the dumb way they handled the main story progression with those stupid abduction scenes, Far Cry 5 doesn't bring anything new to the table. It's another competently made Far Cry game. More of the same for people who enjoy this style of game. Open world driving around, shooting bad guys, doing side quests. It even has the same mission types as the previous Far Crys: rescue a friend and man the gun while he drives the truck to your home base, go to a location and kill the enemies, find collectibles and bring them to an NPC, etc etc. The standard fare as usual. Did you play Far Cry 3 or 4? This is like that, except set in Montana instead of a tropical island or Tibet.If you like Far Cry games, you're gonna like this. If you don't, you won't. Simple as.;Recommended;30.6;23/06/2021;355;9
Ubisoft;Far Cry 5;Action, Adventure; 179,99;Great game, unfortunately, I wasn't able to finish the game after meeting Faith. I decided to settle down with Faith in the bliss and start a family.;Recommended;59.2;13/06/2021;490;447
Ubisoft;Far Cry 5;Action, Adventure; 179,99;if you get downed your dog can revive you by licking your face.;Recommended;88.4;27/03/2018;3957;3407
Ubisoft;Far Cry 5;Action, Adventure; 179,99;In a nutshell:Pros:1. Good graphics2. Surprises in the story at the end3. Game physics is good4. More involvement of Bosses in game (unlike Far Cry 4), which is good.5. Adds lot more contents in the game when compared to its predecessors.6. Availability of Guns for hire. OR form Your own squad with AI characters, which gets unlocked as the story progress.7. No more tower capture to unlock a region (although some elements of it exists here too)8. More detailed and realistic gun/vehicular battles.9. Support for Co-op in Story mode.10. Arcade mode for some extra game play.Cons:1. Even on pretty good configuration PC(GTX 1070 8GB), FPS drops to 30 sometimes, but not many instances. Probably because the game is tailored for AMD graphics.2. No option to change difficulty in middle of game story. Need to play out entire story in same difficulty level.3. Too much content in Game User Interface (UI) /Map which causes the UI to be cluttered.4. If You are someone who is moving up the far cry timeline and played FC3 and FC4 before this, You might take at least an hour of game play to understand the game features.5. In gun battles, hit reg not accurate sometimes.6. Co-op in story mode restricted to only 2 players in total (i.e. Yourself and one friend).7. If You invite Your friend to play in Co-op, only Your story proceeds/missions complete, and your friend's does not. Above Pros and Cons should be sufficient if You do not have time to read through the detailed review and need to decide if You want to buy this game or not. More detailed review below.P.S: Please play this game before playing Far Cry: New Dawn, to enjoy the new dawn instalment better.In Detailed Review:The Game:Unlike prior Far cry instalments, this game environment has more modern vibes to it. So, You'll have more modern weapons, and visiting a place on the map reveals it. No more tower climbing to remove cloaking.Basically, the map is a group of islands, ruled over by one main Boss (The Father) and 3 under bosses (His 2 brothers and 1 sister, well not biological though, haha). They together form a cult and make life hell for the natives. Its either join the cult or face Your maker, simple right?So, You play the role of a rookie deputy who will fight Your way to liberate the islands, and there is lots of story and elements to it on the way.The bosses:Each boss brings in their own flavour and elements to the story and game play, which is kind of good and makes missions less repetitive. The more outposts You liberate (not many, may be 4 to 5 outposts per boss) and more missions You complete (given by the natives), the more interest the local boss takes in You, taking you closer to defeat them.The Vehicles:A wide variety of Vehicles available, like trucks, vans, SUVs, boats etc along with the new addition of airplanes and helicopters, which can be used in free roam and missions.Guns for Hire:Basically 2 types:Type 1: CivilianEach civilian You rescue from the cults grasp during free roam can be used as a Gun for hire during next mission, until You release them. They ride with You, they can die for You, kill for You with guns blazing or with stealth. They can be found all over the map. No specialisations as such, good for regular gun fights.Type 2: Story AI CharactersThe other set of Guns for hire are the characters which are unlocked as You progress in main story. This set of Guns for hire are specialists and can be added to your squad. They can be called upon whenever You need them. There are 9 of these specialists which includes 3 animals and rest humans. The human specialists include a sniper, an airplane pilot, a helicopter pilot, a crossbow specialist (for stealth), a missile man etc. You can form a squad with them or call them in separately.Skills:Unlike prior instalments, skills in FC5 can be unlocked by finishing challenges. The challenges (which can be viewed in Map menu) needs to be completed to get reward points. These reward points can be used to unlock skills. Some challenges (for example) are get 10 kills with grenade, 8 kills with knife throw, 20 Melee kills, 5 road kills etc. So, higher the game difficulty, completing some challenges might get a bit difficult as game AI gets better.Skills are similar to FC3 and FC4, not many changes here. One difference I noticed is, no more crafting for weapon bag, loot bag, weapon holster etc by hunting animals for skins. This too needs reward points now. So make sure where You spend Your reward points well. Weapons:Anything and everything from a knife to arrow, pistol to assault and sniper rifles, from Grenade launchers to guided RPGs. If You have DLCs purchased too, You get martian weapons as well. You can carry upto 4 weapons at a time, provided You have unlocked the large weapon holster by using those reward points.Overall I would definitely recommend the game.Graphics: 8/10Gameplay: 8/10Story: 7/10Attention to details: 6/10Thanks for reading the detailed review. Please let me know if You have ore questions in comments section.;Recommended;33.0;25/12/2020;381;9
Ubisoft;Far Cry 5;Action, Adventure; 179,99;I've been a fan of Far Cry since the 3rd game, and was pretty excited for this one. I was not disappointed for the most part. As a fan of the series I have a lot to say about this game, so be preprared for a long read.PROS+ Looks amazing and is well optimized+ Soundtrack is great, including the radio songs+ Joseph Seed, the antagnoist, while not as good as Vaas or Pagan Min, is still good and really feels intimidating.+ Enemies actually have motivation and purpose, as opposed to the mindless pirates in FC3 or the braindead soldiers in FC4+NPCs have stuff to say now, they can tell you about locations, bases, hidden stashes, etc. Some even have conversations with each other that are fun to listen to, huge improvment from the old NPCs who were basically just there to be eaten by animals. The main NPCs are great and memorable too.+Lots more wildlife than the previous games, even have challenges to hunt them+Fishing is cool I guess, it's actually engaging and not an AFK activity like fishing in most games+ Planes and Helicopters are now in the game, and you can buy and customize vehicles instead of having to find them+ The bosses besides Joseph are more fleshed out and have their own methods and personalities.+ Companions are a new addition and are great, they never feel like a burden and can be instructed. Peaches is my personal favorite+ New resistance system is cool, you complete lots of varied activities in the world until you have enough points to face the regional boss and liberate the region.NEUTRAL~ I'm personally not a fan of the setting, I live in the U.S. so Montana isn't all that intersting to me, I'd much rather travel somehwere far away and exotic, however they do pull it off well, the atmosphere is great and I can see why people love it~ Co-op is an absolute blast however friends can't progress with you, you have to do each person's game twice~ Arcade is meh and most of the maps are player made and suck. Wish you could choose to only play Ubisoft mapsCONS- Hunting only yields you money, gone are the days of crafting upgrades, which is a huge shame, the old system was much more engaging.- Weapon variety is pretty bad, most weapons are just reskins of the same gun, even the unique weapons are identical to the standard versions, and they don't require anything to unlock, just more money, which is strange because the standard weapons are locked until you get enough resistance points, you can get the unique AKM before the standard one, it makes no sense at all.- Perks feel underwhelming compared to previous games.- Enemy planes and helicopters spawn way too often, feels more like a chore to kill them rather than and exciting battle.-No bladed melee weapons, I miss cutting people up with my machete/khukuri :(-Microtransactions for skins. Why was this necessary? It doesn't even cost much to unlock things with in-game money.Overall I think the game is good and definitely lives up to the Far Cry franchise, there are issues that bug me but they didn't ruin my experience. I think you'll enjoy this game, it's worth the full 60$, something that can be seldom said about games in this industry nowdays.;Recommended;34.2;31/03/2018;847;28
Ubisoft;Far Cry 5;Action, Adventure; 179,99;The Patriot simulatorI'll start with the bottom line: All in all, its 'yet another far cry game', similar to how FC3, FC4 and to some extent FC Primal look and behave.* Story (with no spoilers) - You're playing as a deputy who tries to arrest a cult leader that has taken control of a county in Montana. This cult is made of religious extremists who believe the end is upon us and they must 'cull the herd' aka kill the weak to save the strong and be ready for 'the collapse' which is their modern version of the biblical flood i guess.Things go to sh*t when trying to arrest him and you and your group end up in a gang-war type of scenario which you must survive till you find shelter. From there, the game actually begins just like any other FarCry game begins - You're saved by an npc that instructs you on how to start managing yourself in the map's sorroundings.Been there, done that.* Map - Roughly on the same size as FC3/4/Primal in terms of total size, but is much more condensed and has a lot more things to do in it. The game overall feels more of a GTA V's free roam when it comes to side-events that you find while traversing it. You will find lots of friendlies and enemies driving around and packed action is basically everywhere.events like hostage rescue are very common, as well as helping out npc's on the road with their random problems.* Followers - The game has added npc follower mechanic which works pretty well. You can add upto 2 specific followers with you and they can level up as they kill enemies to gain buffs. Most of these npc's are scattered across the world map and each has their own buffs, so finding new npc's as followers is a game of roulette that will either reward or screw you in terms of how good the followers will be. You have a total of 9 special followers that are story-bound, and countless of scattered npc's that can be used as random followers, which you can only 'store' up to 3 on your followers list. You can command followers to move to certain spots, kill specific enemies, and even revive you if you're dying. Long press to make them follow you again. Each follower has its own command key so they can do different things if you order them different actions.* Guns - You can have upto 4 gun slots in your inventory (3 big weapons + 1 sidearm) + 1 slot for melee weapons + your own fists which you can use at anytime with your actual weapon (similar to Duke Nukem's kicks in the classic game Duke Nukem 3D). There are a few dozens of weapons in the game, ranging between melee weapons, pistols, smgs, rifles, snipers, and heavy guns like lmg's and rpg's.* Skill tree - Works a bit differently than previous FC games. Its a mashup of badass ranks from Borderlands 2 and previous FC titles. Instead of steady xp gain, you get skill points on certain actions that you do, like completing missions and finishing world objectives and achievements. You spend the skill points on perks just like previous FC titles. All the ammo/holster upgrades are managed through this skill tree, so theres no more benefit in hunting animals for these kind of upgrades. Animal hides can be sold for money but that's it.* AI - Enemy's AI seems to have a small improvement from earlier FC titles. They will take more time to detect you and their aim wont be as punishing as previous FC titles (tested on the hardest difficulty). Follower's AI can be wonky at times, but overall its tolerable.* Arcade mode - An added minigame that lets you play with and against other people in 6v6 matches or in co-op mode against AI enemies like zombies/aliens/humans. There is also a feature that lets you build your own levels and play other people's levels.* Uplay - The obvious elephant in the room - This game has some issues with Steam, even if you buy it directly from Steam, since it forces you to have Uplay installed and tells you to create a Uplay account for it anyway. From my experience, there are a few issues while playing this game that you should be aware of, though your milage may vary:1) When opening and then closing the steam overlay in mid game, there is a slight chance (of about 20%-30%) that the mouse will stop responding. This has been confirmed to only happen in this game so its not a mouse issue. If this happens to you, tab out of the game and tab back in to fix it.2) The more annoying issue: When pressing shift+f2 to bring up the Uplay interface (the equalevant of the Steam interface), there is a good chance the windows' mouse cursor will appear (and stay stuck) in the middle of the screen until you quit the game (will start happening after leaving uplay's interface and going back into the game). The only proper fix i've found for this is to restart the game. Sometimes, switching to 'borderless' mode instead of 'full screen' helps, but its not a guarantee.3) You cant rebind the tab button, which means that if pressing tab in mid game, it will always pause the game and switch to the map view. Sounds nice, but since you can't rebind it, you have to put up with constant game interruptions if you want to shift+tab to the Steam overlay while already in a game menu, as doing this will unpause your game in the process. In other words, you will have to be aware to not be in an in-game menu screen when tabbing into the steam overlay.Im fairly suspicious that these 3 issues are caused deliberatedly by Ubisoft to make Steam users avoid playing the game via the Steam interface and encourage them to migrate into Uplay entirely.* Performance - The game runs at an avg of 80 fps in high-ultra settings at 1440p with Radeon RX 5700XT GPU and Ryzen 5 2600x CPU. No big frame drops seemed to appear and its overall well optimized in my opinion.As for the DLC's...Lost on Mars - A 6-7 hours campaign that puts you on Mars with Hurk. This is a really nice DLC with incredible graphics and superb futuristic weapon designs. Lots of action packed and overall highly recommended.Hours of Darkness - A 3.5-4 hours campaign that puts you on a Vietnam rescue mission. This DLC is quite disappointing as the objectives are very generic with no real incentive to explore the map. Its also fairly easy with the weapons they give you from the beginning. No sense of progress and all in all it feels really rushed.Living Dead Zombies - A very short 1.5 hours gameplay that is split between 7 micro stories that Guy Marvel is trying to form about (yet another) zombie apocalypse. You play the role of the hero in each of these stories and basically he forms them while you traverse it from the world he's building around you, similar to Borderlands 2's DLC with Tiny Tina (but with zero character build up). The DLC shows how Guy Marvel is trying to pitch 7 ideas to different producers for them to build a movie from.This is the most disappointing DLC of the bunch as it offers by far the least amount of content and priced the same as the rest. Give it a hard pass.So, which FarCry 5 version should you buy?The basic one. Period. I've bought the Gold one as i thought the 3 DLC's will give me lots of extra hours to grind on each, but the reality was that only the Mars DLC was worth it, both in terms of length and gameplay/story. Some other things i've recieved were free cosmetics and a few extra weapons and cars that pretty much screamed 'pay to win', alongside some fancy cosmetics. Since in game money isn't a big issue in the game, i simply can't recommend buying the gold version for these extra gadgets as you can buy them later on from vendors anyway.So to sum it up: Buy the base game and the mars DLC individually, when they're on sale. Pass on the rest.In summary:As said in the beginning, when you boil it all up, its basically 'more FarCry', which comes with all the good and some of the bad of the previous titles. So if you loved playing the recent FarCry games, you will sure love this, but it doesn't seem to add anything that is new to the formula.;Recommended;80.2;2/05/2020;192;5
Ubisoft;Far Cry 5;Action, Adventure; 179,99;This is the type of game where I slaughter people mercilessly but then feel bad about accidentally hitting a rabbit with a car;Recommended;32.9;24/06/2021;224;149
Ubisoft;Far Cry 5;Action, Adventure; 179,99;Far Cry 5As a person who played through Far Cry 1 to Far Cry New Dawn I can say that this series had it's own falls and rises. And Far Cry 5 stays somewhere in the middle. Anyway, let's get to the pros and cons.Pros:+ Cool partner system.+ Decent story. It was interesting at the start, boring in the middle and cool at the end.+ Stashes with cash are mostly interesting to solve.+ Clutch Nixon's challenges are really cool to do especially with a friend.+ Planes and Helicopters are really fun and good addition to the game.Cons:- There are some funny additional missions but most of them are boring.- Most of the additional and even main characters feel poorly written and not interesting.- It's mostly a game with the same mechanics and I don't mind it in some way but why remove good mechanics? For example, you don't need to hunt animals anymore because they only give you money for their skins and not an upgraded holster, etc like in previous parts.- If you play co-op your friend will not complete the story on their character which is some straight ♥♥♥♥♥♥♥♥ because my friend literally couldn't level up skills because the requirement is to kill a boss who we killed but it counts only for the host and he couldn't even buy guns because in his story he didn't reach a resistance level for it. I give this game a 6/10.Far Cry New DawnAnd I want to give a quick review of this game here as I didn't play it on Steam.Pros:+ Cool aesthetic design for everything. Map, animals, bikers, guns. Guns are especially cool.+ Really cool animations on silent kills. Made me wanna say "oof" for that poor guy who I stabbed in the eye.+ Story is a sequel of course. Simple and good I would say. + Sorties are especially cool and even unique to the series. Capturing a valuable bag and getting out in many different places is what I really enjoyed. Cons:- Partners are even cooler and funnier here but sometimes I don't get how they are so weak to instantly die from a lvl 1 biker.- Kinda short for its price.I give it a 7.5/10 but buy it on a sale.;Recommended;25.9;24/06/2020;457;11
Ubisoft;Far Cry 5;Action, Adventure; 179,99;I'm giving this a good review because I liked it and plan to play through it again for giggles, but I'm going to start by saying I don't think everyone will enjoy this.  Here's why I liked it:1.  Shooting mechanics are pretty tight and intuitive.  I know that's really basic, but if it's off in a FPS that just kills it for me.2.  I love the premise.  This setting and the idea of this game just jives with me.  I'm fascinated by prepper culture and cults.  Riding around in a pickup truck shooting guns at a bunch of psychos with my redneck buddies is just my idea of a good time.3.  They actually tried really hard to give this game personality.  Thing is there's not a lot of acting in the game, it's not an RPG, but what's there is really solid.  They took great pains to make it really look like Montana.  You will hate the villains and you will like the good guys (Poor Jess!). they did a lot with very little.  Also the soundtrack of this game is freaking amazing, and it looks really good.4.  I'm a working adult, I like games I can play for 20 minutes and get something done.  I also like story driven FPS.  This works for me.Here's why I think other people wouldn't like it:1.  Very, very loose approach to the narrative.  If you are one of those people who loses interest in a show when the characters do something that doesn't strictly make logical sense, or you lose your mind when you encounter a plot hole, you're going to hate this.  If you can just kick back and say "it's just a game", or make up the reasons in your head why something happened, (i.e. you have a strong suspension of disbelief like I do) you'll be okay.  But a lot of things happen that just don't make any sense, if that bothers you, you won't like it.2.  The multiplayer aspects didn't thrill me, though I like the Arcade feature, that one's good, the rest... meh.3.  The bullet drop with sniper rifles drives some people crazy.4.  A friend of mine who tried this thought it was more like an RPG, and while it has a few light RPG style elements, it's not an RPG.  It's a shooter with some character customization.I highly recommend you buy it on sale, even if it sounds good to you.   I mean I've played more money for worse games, but at least this way if you don't like it you're not out too much.;Recommended;220.0;17/02/2020;171;7
Ubisoft;Far Cry 5;Action, Adventure; 179,99;You can hunt wildlife with shovelsYou can throw them like spearsYou can swing them like a batYou can clear an entire outpost with only a shovelYou can get a perk that allows you to carry, I am not kidding here, 9 shovelsMy shovels thrown per minute, (or STPM) is honestly insaneThere is also something about a cult and you need to save people, look the point is there is no better game that allows you to shovel your way to the end as good as what i have played so far.10/10;Recommended;13.9;26/03/2018;3073;6735
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;The next game should be about destroying ubisoft connect;Recommended;51.1;21/12/2023;339;126
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;My dad bought me this instead of gta when i was 15, but i loved it, thanks dad;Recommended;16.5;26/02/2023;288;16
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;DISCLAIMER: I hate Ubisoft's open world games to an exponential degree and as such I had no interest in W_D2. However following the word of mouth, I got into the game a few weeks back. This review is for people who were burned by WD1 or just interested people in general  PROS: +Adapts a wider colour palette for San Francisco, ditching the depressing Greyish tone from WD1 altogether.+The option of completing the entire game non-lethally.+A casual, more light-hearted story that is self-aware and reflects upon the current Internet culture, with wacky characters.+Character customization is more diverse as opposed to the first game's preset clothing.+Radio towers, a plethora of collectibles and outposts have been removed altogether. +You have a lot more options with hacking. Call the SWAT on a NPC or place him on a gang's hitsquad. Cause a static vehicle to accelerate forward much to the surprise of the driver. This culminates in what people call Emergent Gameplay.+Online activities like Bounty hunter, Invasions and Co-op operations lend to longevity.+PC Version is also a significant step-up from first one. Favours numerous graphics options and a FOV slider. CONS: -Unsatisfying Gunplay. Customization of firearms is barebones.-Basic Stealth system. Cover mechanics is janky AF.-Braindead AI.-Vehicles controlling is more arcade-y. but improved from the first game.-Some rather bland mission designs. (Go to X, Hack Y, Watch a cutscene, Mission complete) VERDICT: Watch Dogs 2 came as a surprise to me. It got rid of a lot of stuff that Ubisoft is infamous for and opted for a better game world, the result is a far superior product than the previous title. It's not an absolute "OHMAGERD 10/10 GAYME HAS DOGES IN IT" that some people claim it to be but Ubisoft is making the right changes in its IPs, albeit little ones. If anyone is still on the fence after WD1, give this one a chance, you'll be fairly pleased.;Recommended;57.0;28/05/2017;576;15
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;Its a great game.  Just wait until July 12th.  It will be free that day.Edit: Sorry, wanted to specify that this will be free on Uplay on the 12th of July, not on Steam.  Just wanted to clarify.;Recommended;0.9;6/07/2020;1137;61
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;This game came out in 2016, yet managed to be better than not only the original game in the series but also managed to wipe the floor with the game that came after it as well. Go back to making games like this, please, Ubisoft.;Recommended;133.5;6/05/2023;267;8
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;i want to hack into the ubisoft HQ and delete ubisoft connect;Recommended;20.4;7/03/2023;145;33
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;Positive : - Gameplay is good - Charatctors - Graphics is good - The Missions are fun - You can hack all people with your option - The City is colorful - Online Missions are fun - Movement Animation - Perfect San Francisco attention to detail - Incentives to explore bad things : - bugs- sometimes boring - car driving could have been made easier - anti aliasing not friendly FXAA,SMAA,SMAA T2X is not good enough this game need MSAA x4 and FXAA tune on in the same time or more than, anyways game still look cool with fxaa8/10;Recommended;11.5;9/06/2017;1448;39
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;---{ Graphics }---☐ You forget what reality is☑ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ MS-DOS---{ Gameplay }---☐ Very good☑ Good☐ It's just gameplay☐ Mehh☐ Watch paint dry instead☐ Just don't---{ Audio }---☐ Eargasm☐ Very good☐ Good☑ Not too bad☐ Bad☐ I'm now deaf---{ Audience }---☐ Kids☑ Teens☑ Adults☐ Grandma---{ PC Requirements }---☐ Check if you can run paint☐ Potato☐ Decent☑ Fast☐ Rich boi☐ Ask NASA if they have a spare computer---{ Difficulty }---☐ Just press 'W'☐ Easy☐ Easy to learn / Hard to master☑ Significant brain usage☐ Difficult☐ Dark Souls---{ Grind }---☐ Nothing to grind☐ Only if u care about leaderboards/ranks☑ Isn't necessary to progress☐ Average grind level☐ Too much grind☐ You'll need a second life for grinding---{ Story }---☐ No Story☐ Some lore☑ Average☐ Good☐ Lovely☐ It'll replace your life---{ Game Time }---☐ Long enough for a cup of coffee☐ Short☑ Average☐ Long☐ To infinity and beyond---{ Price }---☐ It's free!☐ Worth the price☑ If it's on sale☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money---{ Bugs }---☐ Never heard of☑ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugs---{ ? / 10 }---☐ 1☐ 2☐ 3☐ 4☐ 5☐ 6☐ 7☑ 8☐ 9☐ 10;Recommended;43.0;9/11/2023;301;13
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;Grabbed the gold edition without realising they removed the ability to unlock achievements on Steam and had removed some of the DLCs. Disappointing;Not Recommended;1.8;2/12/2022;301;9
Ubisoft;Watch Dogs 2;Action, Adventure; 784,72;In the end, Watch Dogs 2 feels like an improvement over the previous game in the series. The characters are fun to play as and interact with, all of the hacking elements have a lot more depth and make more sense, and the world feels more alive and rich than ever before, design wise and graphics wise. However the game does suffer from mediocrity in regards to its shooting mechanics and stealth sections. Is it a fun game? Yeah, sure it is.⭐⭐⭐⭐✰;Recommended;24687.1;30/12/2020;224;8
